"projectId","rescom","id"
"224403","RESIDENTIAL","189021715"
"38710","RESIDENTIAL","190416145"
"7976","RESIDENTIAL","223862175"
"7976","RESIDENTIAL","223862175"
"84269","RESIDENTIAL","189478587"
"228745","RESIDENTIAL","78066837"
"224587","RESIDENTIAL","190855701"
"42634","RESIDENTIAL","120573871"
"129405","RESIDENTIAL","191085803"
"35494","RESIDENTIAL","100265763"
"1167","RESIDENTIAL","189230759"
"82289","RESIDENTIAL","189235309"
"236218","RESIDENTIAL","189472925"
"341671","RESIDENTIAL","202872283"
"287597","RESIDENTIAL","223058499"
"287597","RESIDENTIAL","223058499"
"54498","RESIDENTIAL","108557091"
"54498","RESIDENTIAL","108557091"
"296613","RESIDENTIAL","153471637"
"5974","RESIDENTIAL","194604493"
"338847","RESIDENTIAL","194604471"
"170889","RESIDENTIAL","34124687"
"13408","RESIDENTIAL","189232549"
"172119","RESIDENTIAL","158160431"
"60109","RESIDENTIAL","189898039"
"116683","RESIDENTIAL","33682021"
"318393","RESIDENTIAL","223405685"
"318393","RESIDENTIAL","223405685"
"53136","RESIDENTIAL","67606225"
"56236","RESIDENTIAL","189234583"
"195477","RESIDENTIAL","189477689"
"206","RESIDENTIAL","205098269"
"206","RESIDENTIAL","205098269"
"113663","RESIDENTIAL","222143881"
"113663","RESIDENTIAL","222143881"
"251285","RESIDENTIAL","189474643"
"66324","RESIDENTIAL","158161985"
"322409","RESIDENTIAL","191291063"
"270905","RESIDENTIAL","219034119"
"270905","RESIDENTIAL","219034119"
"8638","RESIDENTIAL","223859389"
"8638","RESIDENTIAL","223859389"
"15028","RESIDENTIAL","32595057"
"22454","RESIDENTIAL","222369227"
"22454","RESIDENTIAL","222369227"
"68780","RESIDENTIAL","52892924"
"81122","RESIDENTIAL","189473007"
"203087","RESIDENTIAL","189721481"
"278171","RESIDENTIAL","189723413"
"157219","RESIDENTIAL","189468819"
"116659","RESIDENTIAL","222143895"
"116659","RESIDENTIAL","222143895"
"58028","RESIDENTIAL","110491489"
"3786","RESIDENTIAL","209848427"
"3786","RESIDENTIAL","209848427"
"256093","RESIDENTIAL","107584429"
"256093","RESIDENTIAL","107584429"
"46556","RESIDENTIAL","190206441"
"73221","RESIDENTIAL","189475389"
"153397","RESIDENTIAL","216618115"
"153397","RESIDENTIAL","216618115"
"62425","RESIDENTIAL","38732681"
"329635","RESIDENTIAL","212075679"
"329635","RESIDENTIAL","212075679"
"5","COMMERCIAL","105315695"
"5","COMMERCIAL","105315695"
"4142","RESIDENTIAL","189230921"
"169781","RESIDENTIAL","52697098"
"126581","RESIDENTIAL","190853955"
"77065","RESIDENTIAL","52690060"
"264837","RESIDENTIAL","140240285"
"926","COMMERCIAL","31594663"
"6372","RESIDENTIAL","52568804"
"3516","RESIDENTIAL","190852711"
"5950","RESIDENTIAL","189231117"
"220267","RESIDENTIAL","189471417"
"124779","RESIDENTIAL","190853891"
"274763","RESIDENTIAL","222849909"
"274763","RESIDENTIAL","222849909"
"335559","RESIDENTIAL","189904385"
"207839","RESIDENTIAL","189477367"
"7964","RESIDENTIAL","140395945"
"36398","RESIDENTIAL","189019701"
"64558","RESIDENTIAL","189471707"
"260994","RESIDENTIAL","222610883"
"260994","RESIDENTIAL","222610883"
"1346","COMMERCIAL","153807797"
"21058","RESIDENTIAL","222368991"
"21058","RESIDENTIAL","222368991"
"18296","RESIDENTIAL","188797197"
"16656","RESIDENTIAL","190852611"
"44222","RESIDENTIAL","52682882"
"266845","RESIDENTIAL","222612207"
"266845","RESIDENTIAL","222612207"
"308231","RESIDENTIAL","223859767"
"308231","RESIDENTIAL","223859767"
"7122","RESIDENTIAL","158164313"
"138285","RESIDENTIAL","129914997"
"16236","RESIDENTIAL","188796427"
"51110","RESIDENTIAL","186058389"
"12416","RESIDENTIAL","189897805"
"271325","RESIDENTIAL","175168131"
"120745","RESIDENTIAL","191293587"
"179151","RESIDENTIAL","66482621"
"170003","RESIDENTIAL","58321015"
"11556","RESIDENTIAL","179921115"
"52188","RESIDENTIAL","120574077"
"129435","RESIDENTIAL","189236997"
"57460","RESIDENTIAL","223626439"
"57460","RESIDENTIAL","223626439"
"316231","RESIDENTIAL","223405551"
"316231","RESIDENTIAL","223405551"
"205243","RESIDENTIAL","52699518"
"259709","RESIDENTIAL","190856051"
"220647","RESIDENTIAL","191833377"
"4674","RESIDENTIAL","223624499"
"4674","RESIDENTIAL","223624499"
"5574","RESIDENTIAL","52568594"
"50888","RESIDENTIAL","190855999"
"344581","RESIDENTIAL","213867079"
"344581","RESIDENTIAL","213867079"
"4962","RESIDENTIAL","223624609"
"4962","RESIDENTIAL","223624609"
"138761","RESIDENTIAL","222145009"
"138761","RESIDENTIAL","222145009"
"306413","RESIDENTIAL","223404589"
"306413","RESIDENTIAL","223404589"
"224","COMMERCIAL","160385379"
"218287","RESIDENTIAL","52700784"
"161791","RESIDENTIAL","189468875"
"122183","RESIDENTIAL","222144067"
"122183","RESIDENTIAL","222144067"
"16006","RESIDENTIAL","170065655"
"28552","RESIDENTIAL","188799241"
"181119","RESIDENTIAL","52698130"
"3890","RESIDENTIAL","223623707"
"3890","RESIDENTIAL","223623707"
"104074","RESIDENTIAL","189236293"
"8828","RESIDENTIAL","20665300"
"251547","RESIDENTIAL","206031761"
"251547","RESIDENTIAL","206031761"
"302771","RESIDENTIAL","223627221"
"302771","RESIDENTIAL","223627221"
"10416","RESIDENTIAL","189232187"
"193055","RESIDENTIAL","189899161"
"126557","RESIDENTIAL","140511291"
"34248","RESIDENTIAL","189233861"
"63645","RESIDENTIAL","163279365"
"119075","RESIDENTIAL","167063143"
"20846","RESIDENTIAL","140397361"
"347609","RESIDENTIAL","216618273"
"347609","RESIDENTIAL","216618273"
"30418","RESIDENTIAL","100265705"
"39204","RESIDENTIAL","62464763"
"256881","RESIDENTIAL","218029593"
"256881","RESIDENTIAL","218029593"
"225777","RESIDENTIAL","138910639"
"58692","RESIDENTIAL","189475219"
"32426","RESIDENTIAL","158164107"
"3854","RESIDENTIAL","223623695"
"3854","RESIDENTIAL","223623695"
"258227","RESIDENTIAL","155102337"
"12080","RESIDENTIAL","26404493"
"279355","RESIDENTIAL","223059641"
"279355","RESIDENTIAL","223059641"
"35422","RESIDENTIAL","221933295"
"35422","RESIDENTIAL","221933295"
"57832","RESIDENTIAL","186058533"
"233974","RESIDENTIAL","92225897"
"271897","RESIDENTIAL","198159963"
"51962","RESIDENTIAL","189473553"
"257089","RESIDENTIAL","190855811"
"103076","RESIDENTIAL","190853549"
"26394","RESIDENTIAL","29959105"
"327787","RESIDENTIAL","194970047"
"315449","RESIDENTIAL","194969475"
"96084","RESIDENTIAL","134090347"
"68004","RESIDENTIAL","223860557"
"68004","RESIDENTIAL","223860557"
"300297","RESIDENTIAL","223862623"
"300297","RESIDENTIAL","223862623"
"157137","RESIDENTIAL","189474411"
"335415","RESIDENTIAL","220504711"
"335415","RESIDENTIAL","220504711"
"39136","RESIDENTIAL","187586099"
"19438","RESIDENTIAL","222368877"
"19438","RESIDENTIAL","222368877"
"138","RESIDENTIAL","205100171"
"138","RESIDENTIAL","205100171"
"58818","RESIDENTIAL","194411785"
"74417","RESIDENTIAL","189477225"
"132441","RESIDENTIAL","188337795"
"90745","RESIDENTIAL","189474283"
"17448","RESIDENTIAL","82922775"
"294741","RESIDENTIAL","152885559"
"220491","RESIDENTIAL","169403009"
"29874","RESIDENTIAL","84526545"
"172109","RESIDENTIAL","189232565"
"260560","RESIDENTIAL","141293433"
"333379","RESIDENTIAL","212075719"
"333379","RESIDENTIAL","212075719"
"211341","RESIDENTIAL","189471133"
"289259","RESIDENTIAL","128091683"
"144501","RESIDENTIAL","189475343"
"97470","RESIDENTIAL","189235663"
"51822","RESIDENTIAL","57842547"
"66788","RESIDENTIAL","180914289"
"7041","COMMERCIAL","90809901"
"7041","COMMERCIAL","90809901"
"188123","RESIDENTIAL","189477147"
"274925","RESIDENTIAL","223059225"
"274925","RESIDENTIAL","223059225"
"299519","RESIDENTIAL","223404081"
"299519","RESIDENTIAL","223404081"
"186721","RESIDENTIAL","218029759"
"186721","RESIDENTIAL","218029759"
"234140","RESIDENTIAL","170206205"
"252947","RESIDENTIAL","222609833"
"252947","RESIDENTIAL","222609833"
"259329","RESIDENTIAL","92225983"
"20862","RESIDENTIAL","222368965"
"20862","RESIDENTIAL","222368965"
"136725","RESIDENTIAL","190854041"
"8466","RESIDENTIAL","52569446"
"230919","RESIDENTIAL","186058437"
"276313","RESIDENTIAL","189721855"
"274063","RESIDENTIAL","222850443"
"274063","RESIDENTIAL","222850443"
"262002","RESIDENTIAL","189477465"
"12608","RESIDENTIAL","175320463"
"103730","RESIDENTIAL","203293493"
"305059","RESIDENTIAL","223404383"
"305059","RESIDENTIAL","223404383"
"264207","RESIDENTIAL","189477837"
"2010","COMMERCIAL","52571808"
"262202","RESIDENTIAL","222610993"
"262202","RESIDENTIAL","222610993"
"82829","RESIDENTIAL","223861431"
"82829","RESIDENTIAL","223861431"
"260846","RESIDENTIAL","222610875"
"260846","RESIDENTIAL","222610875"
"14032","RESIDENTIAL","188795981"
"57518","RESIDENTIAL","158161745"
"298439","RESIDENTIAL","200226419"
"269281","RESIDENTIAL","189478491"
"271255","RESIDENTIAL","125790603"
"171095","RESIDENTIAL","189469205"
"284245","RESIDENTIAL","223058329"
"284245","RESIDENTIAL","223058329"
"53910","RESIDENTIAL","28250061"
"5190","RESIDENTIAL","77182619"
"128265","RESIDENTIAL","140676667"
"25834","RESIDENTIAL","188798997"
"53852","RESIDENTIAL","190853285"
"271443","RESIDENTIAL","222849153"
"271443","RESIDENTIAL","222849153"
"108975","RESIDENTIAL","189236663"
"173043","RESIDENTIAL","222370775"
"173043","RESIDENTIAL","222370775"
"52656","RESIDENTIAL","158163179"
"30280","RESIDENTIAL","96204669"
"35890","RESIDENTIAL","198159997"
"308209","RESIDENTIAL","189901293"
"257639","RESIDENTIAL","79221071"
"175405","RESIDENTIAL","189469783"
"942","RESIDENTIAL","41353206"
"231709","RESIDENTIAL","190855809"
"27578","RESIDENTIAL","91442925"
"267545","RESIDENTIAL","223863015"
"267545","RESIDENTIAL","223863015"
"117355","RESIDENTIAL","29184697"
"26354","RESIDENTIAL","154598071"
"69310","RESIDENTIAL","108557131"
"69310","RESIDENTIAL","108557131"
"107601","RESIDENTIAL","189023061"
"3185","COMMERCIAL","134614599"
"33818","RESIDENTIAL","125544573"
"57994","RESIDENTIAL","190206597"
"114481","RESIDENTIAL","128347433"
"33750","RESIDENTIAL","129916555"
"874","RESIDENTIAL","223858201"
"874","RESIDENTIAL","223858201"
"206103","RESIDENTIAL","189477023"
"220375","RESIDENTIAL","69406009"
"253051","RESIDENTIAL","52703328"
"142","RESIDENTIAL","205098283"
"142","RESIDENTIAL","205098283"
"335901","RESIDENTIAL","197074761"
"170971","RESIDENTIAL","186058549"
"11196","RESIDENTIAL","212070699"
"11196","RESIDENTIAL","212070699"
"136741","RESIDENTIAL","57044653"
"53470","RESIDENTIAL","134996119"
"140265","RESIDENTIAL","31665631"
"3226","RESIDENTIAL","188793677"
"36728","RESIDENTIAL","189019839"
"40400","RESIDENTIAL","138806837"
"257847","RESIDENTIAL","150299203"
"334463","RESIDENTIAL","190204003"
"209","RESIDENTIAL","188791309"
"160665","RESIDENTIAL","221933027"
"160665","RESIDENTIAL","221933027"
"102858","RESIDENTIAL","222143723"
"102858","RESIDENTIAL","222143723"
"261884","RESIDENTIAL","190853041"
"10480","RESIDENTIAL","52570058"
"352129","RESIDENTIAL","221196623"
"352129","RESIDENTIAL","221196623"
"7556","RESIDENTIAL","189231615"
"164811","RESIDENTIAL","189477085"
"8306","RESIDENTIAL","223859325"
"8306","RESIDENTIAL","223859325"
"13952","RESIDENTIAL","52672274"
"327545","RESIDENTIAL","191291169"
"34662","RESIDENTIAL","187585157"
"30110","RESIDENTIAL","187586103"
"64934","RESIDENTIAL","190206681"
"22178","RESIDENTIAL","192724769"
"149183","RESIDENTIAL","190854373"
"207417","RESIDENTIAL","158162757"
"80568","RESIDENTIAL","69027691"
"316621","RESIDENTIAL","223407171"
"316621","RESIDENTIAL","223407171"
"160221","RESIDENTIAL","55601827"
"156021","RESIDENTIAL","158162155"
"188135","RESIDENTIAL","158165187"
"155869","RESIDENTIAL","212075563"
"155869","RESIDENTIAL","212075563"
"352031","RESIDENTIAL","221196445"
"352031","RESIDENTIAL","221196445"
"20874","RESIDENTIAL","222368979"
"20874","RESIDENTIAL","222368979"
"2480","RESIDENTIAL","215014529"
"2480","RESIDENTIAL","215014529"
"28952","RESIDENTIAL","102489479"
"9562","RESIDENTIAL","188795153"
"134085","RESIDENTIAL","31154753"
"99955","RESIDENTIAL","27936492"
"17944","RESIDENTIAL","188797147"
"34934","RESIDENTIAL","18576913"
"181809","RESIDENTIAL","222369819"
"181809","RESIDENTIAL","222369819"
"271465","RESIDENTIAL","222849155"
"271465","RESIDENTIAL","222849155"
"22194","RESIDENTIAL","188798295"
"170269","RESIDENTIAL","53448622"
"229837","RESIDENTIAL","52701432"
"14508","RESIDENTIAL","86139579"
"63653","RESIDENTIAL","189900253"
"32600","RESIDENTIAL","223405923"
"32600","RESIDENTIAL","223405923"
"83915","RESIDENTIAL","223861441"
"83915","RESIDENTIAL","223861441"
"328203","RESIDENTIAL","223862647"
"328203","RESIDENTIAL","223862647"
"18104","RESIDENTIAL","85326543"
"28128","RESIDENTIAL","38732203"
"256811","RESIDENTIAL","52703772"
"62981","RESIDENTIAL","223862259"
"62981","RESIDENTIAL","223862259"
"44268","RESIDENTIAL","189473157"
"3610","RESIDENTIAL","223623587"
"3610","RESIDENTIAL","223623587"
"307521","RESIDENTIAL","191087693"
"213873","RESIDENTIAL","189479321"
"69970","RESIDENTIAL","223860769"
"69970","RESIDENTIAL","223860769"
"122765","RESIDENTIAL","189469847"
"31326","RESIDENTIAL","140398299"
"23336","RESIDENTIAL","222369371"
"23336","RESIDENTIAL","222369371"
"172893","RESIDENTIAL","189469679"
"4496","RESIDENTIAL","190851479"
"20206","RESIDENTIAL","28342497"
"12094","RESIDENTIAL","188795831"
"139063","RESIDENTIAL","190854075"
"169799","RESIDENTIAL","189469067"
"87503","RESIDENTIAL","223861463"
"87503","RESIDENTIAL","223861463"
"1882","RESIDENTIAL","190206161"
"2724","RESIDENTIAL","222847181"
"2724","RESIDENTIAL","222847181"
"335613","RESIDENTIAL","189904365"
"210123","RESIDENTIAL","218524635"
"210123","RESIDENTIAL","218524635"
"139371","RESIDENTIAL","178935833"
"170347","RESIDENTIAL","141187189"
"27680","RESIDENTIAL","26520897"
"157209","RESIDENTIAL","175322337"
"41520","RESIDENTIAL","70903889"
"146011","RESIDENTIAL","189474971"
"16868","RESIDENTIAL","218028549"
"16868","RESIDENTIAL","218028549"
"58746","RESIDENTIAL","52686556"
"99727","RESIDENTIAL","57493087"
"218181","RESIDENTIAL","38949387"
"36228","RESIDENTIAL","189019485"
"21004","RESIDENTIAL","188798105"
"274943","RESIDENTIAL","189721433"
"312691","RESIDENTIAL","223862401"
"312691","RESIDENTIAL","223862401"
"38384","RESIDENTIAL","189020539"
"12674","RESIDENTIAL","222143307"
"12674","RESIDENTIAL","222143307"
"13528","RESIDENTIAL","188795947"
"34620","RESIDENTIAL","189233897"
"28862","RESIDENTIAL","190852897"
"79536","RESIDENTIAL","190206843"
"4590","RESIDENTIAL","189230937"
"208543","RESIDENTIAL","222370139"
"208543","RESIDENTIAL","222370139"
"60261","RESIDENTIAL","120574277"
"32684","RESIDENTIAL","223625175"
"32684","RESIDENTIAL","223625175"
"272083","RESIDENTIAL","158164249"
"10616","RESIDENTIAL","190852423"
"210117","RESIDENTIAL","204226371"
"210117","RESIDENTIAL","204226371"
"41308","RESIDENTIAL","190856025"
"148025","RESIDENTIAL","190856177"
"126143","RESIDENTIAL","175471885"
"17336","RESIDENTIAL","91442663"
"210015","RESIDENTIAL","189233531"
"518","RESIDENTIAL","188791769"
"43624","RESIDENTIAL","106414987"
"236604","RESIDENTIAL","222370375"
"236604","RESIDENTIAL","222370375"
"5788","RESIDENTIAL","189231079"
"58544","RESIDENTIAL","189234637"
"62095","RESIDENTIAL","158161931"
"96772","RESIDENTIAL","189235613"
"13486","RESIDENTIAL","222144783"
"13486","RESIDENTIAL","222144783"
"46936","RESIDENTIAL","212075207"
"46936","RESIDENTIAL","212075207"
"85973","RESIDENTIAL","54107119"
"297399","RESIDENTIAL","189724341"
"37090","RESIDENTIAL","18117254"
"313965","RESIDENTIAL","216847953"
"313965","RESIDENTIAL","216847953"
"237992","RESIDENTIAL","222370425"
"237992","RESIDENTIAL","222370425"
"156219","RESIDENTIAL","189468801"
"32926","RESIDENTIAL","88804571"
"77167","RESIDENTIAL","146696477"
"1443","RESIDENTIAL","222142255"
"1443","RESIDENTIAL","222142255"
"19896","RESIDENTIAL","122206343"
"36432","RESIDENTIAL","87068525"
"16290","RESIDENTIAL","131700817"
"138277","RESIDENTIAL","222144365"
"138277","RESIDENTIAL","222144365"
"2786","RESIDENTIAL","191293471"
"223625","RESIDENTIAL","181893869"
"84317","RESIDENTIAL","223861443"
"84317","RESIDENTIAL","223861443"
"209145","RESIDENTIAL","189471049"
"27684","RESIDENTIAL","159596827"
"5254","RESIDENTIAL","56133529"
"8720","RESIDENTIAL","142873159"
"107727","RESIDENTIAL","189236641"
"286207","RESIDENTIAL","223058471"
"286207","RESIDENTIAL","223058471"
"271037","RESIDENTIAL","189479217"
"210937","RESIDENTIAL","52895360"
"76451","RESIDENTIAL","65819597"
"9282","RESIDENTIAL","25593295"
"265645","RESIDENTIAL","222612139"
"265645","RESIDENTIAL","222612139"
"332793","RESIDENTIAL","189903589"
"154145","RESIDENTIAL","120575479"
"197769","RESIDENTIAL","189474491"
"10232","RESIDENTIAL","27077166"
"170997","RESIDENTIAL","194604699"
"17210","RESIDENTIAL","158162421"
"83607","RESIDENTIAL","223861435"
"83607","RESIDENTIAL","223861435"
"28386","RESIDENTIAL","188798935"
"4096","RESIDENTIAL","189230919"
"61383","RESIDENTIAL","189234725"
"59788","RESIDENTIAL","189474275"
"39248","RESIDENTIAL","38636677"
"2446","RESIDENTIAL","188793455"
"28380","RESIDENTIAL","189233335"
"259261","RESIDENTIAL","141293397"
"111619","RESIDENTIAL","190853683"
"267797","RESIDENTIAL","189478343"
"53584","RESIDENTIAL","176767163"
"12186","RESIDENTIAL","189232383"
"278271","RESIDENTIAL","223059529"
"278271","RESIDENTIAL","223059529"
"268099","RESIDENTIAL","222847639"
"268099","RESIDENTIAL","222847639"
"152243","RESIDENTIAL","190854403"
"118739","RESIDENTIAL","201961607"
"317023","RESIDENTIAL","191292419"
"227829","RESIDENTIAL","155102169"
"214","RESIDENTIAL","188791317"
"2060","RESIDENTIAL","222368175"
"2060","RESIDENTIAL","222368175"
"301477","RESIDENTIAL","222849915"
"301477","RESIDENTIAL","222849915"
"309107","RESIDENTIAL","212075361"
"309107","RESIDENTIAL","212075361"
"340663","RESIDENTIAL","200228269"
"15422","RESIDENTIAL","190416085"
"88073","RESIDENTIAL","140509925"
"118797","RESIDENTIAL","189236851"
"214297","RESIDENTIAL","222370951"
"214297","RESIDENTIAL","222370951"
"54552","RESIDENTIAL","189234467"
"264747","RESIDENTIAL","158165385"
"171701","RESIDENTIAL","223404365"
"171701","RESIDENTIAL","223404365"
"558","RESIDENTIAL","188792065"
"47944","RESIDENTIAL","189899749"
"422","RESIDENTIAL","205098463"
"422","RESIDENTIAL","205098463"
"170823","RESIDENTIAL","190854551"
"21426","RESIDENTIAL","188798157"
"124241","RESIDENTIAL","146568079"
"79150","RESIDENTIAL","189235215"
"11498","RESIDENTIAL","26907461"
"75333","RESIDENTIAL","158165015"
"256963","RESIDENTIAL","222610655"
"256963","RESIDENTIAL","222610655"
"39342","RESIDENTIAL","189897937"
"15132","RESIDENTIAL","93570385"
"81716","RESIDENTIAL","189471383"
"140067","RESIDENTIAL","52693984"
"271301","RESIDENTIAL","222849137"
"271301","RESIDENTIAL","222849137"
"300021","RESIDENTIAL","223404091"
"300021","RESIDENTIAL","223404091"
"4128","RESIDENTIAL","223626553"
"4128","RESIDENTIAL","223626553"
"32886","RESIDENTIAL","189233809"
"262966","RESIDENTIAL","189477619"
"134627","RESIDENTIAL","129914989"
"265897","RESIDENTIAL","59201093"
"35862","RESIDENTIAL","190853179"
"198253","RESIDENTIAL","220725555"
"198253","RESIDENTIAL","220725555"
"203143","RESIDENTIAL","222370911"
"203143","RESIDENTIAL","222370911"
"70260","RESIDENTIAL","189234943"
"267831","RESIDENTIAL","222850003"
"267831","RESIDENTIAL","222850003"
"40230","RESIDENTIAL","189234005"
"58346","RESIDENTIAL","223626465"
"58346","RESIDENTIAL","223626465"
"6484","RESIDENTIAL","188794483"
"278527","RESIDENTIAL","223057941"
"278527","RESIDENTIAL","223057941"
"199775","RESIDENTIAL","189470495"
"25962","RESIDENTIAL","19925030"
"5330","RESIDENTIAL","223626749"
"5330","RESIDENTIAL","223626749"
"753","RESIDENTIAL","43961471"
"275337","RESIDENTIAL","189721459"
"28302","RESIDENTIAL","223056167"
"28302","RESIDENTIAL","223056167"
"37198","RESIDENTIAL","189020039"
"130601","RESIDENTIAL","189237027"
"150513","RESIDENTIAL","190854385"
"294659","RESIDENTIAL","125793435"
"276451","RESIDENTIAL","223057503"
"276451","RESIDENTIAL","223057503"
"39926","RESIDENTIAL","149834543"
"1671","COMMERCIAL","38178541"
"136073","RESIDENTIAL","158162333"
"320687","RESIDENTIAL","191088677"
"270347","RESIDENTIAL","206031673"
"270347","RESIDENTIAL","206031673"
"63291","RESIDENTIAL","187585155"
"16574","RESIDENTIAL","222141433"
"16574","RESIDENTIAL","222141433"
"24110","RESIDENTIAL","38636323"
"9226","RESIDENTIAL","188797235"
