XID,Phase,Unit Type,Unit Size,Area Type,Price,Possession Date
R422150,Magic Bricks Phase 1,4 BHK,2480 sq.ft,Super Area,2.38 Cr,Possession by Jan'29
R422150,Magic Bricks Phase 1,4 BHK,2900 sq.ft,Super Area,3 Cr,Possession by Jan'29
R422150,Magic Bricks Phase 1,4 BHK,3630 sq.ft,Super Area,3.67 Cr,Possession by Jan'29
R430372,Magic Bricks Phase 1,3 BHK,1379 sq.ft,Super Area,2 Cr,Possession by Jun'29
R430372,Magic Bricks Phase 1,3 BHK,1392 sq.ft,Super Area,2 Cr,Possession by Jun'29
R430372,Magic Bricks Phase 1,3 BHK,1492 sq.ft,Super Area,2 Cr,Possession by Jun'29
R430372,Magic Bricks Phase 1,4 BHK,1720 sq.ft,Super Area,2.55 Cr,Possession by Jun'29
R9584,Magic Bricks Phase 1,3 BHK,970 sq.ft,Super Area,1.20 Cr,Possession by Dec'26
R9584,Magic Bricks Phase 1,3 BHK,973 sq.ft,Super Area,90 Lac,Possession by Dec'26
R9584,Magic Bricks Phase 1,3 BHK,1145 sq.ft,Super Area,1.05 Cr,Possession by Dec'26
R9584,Magic Bricks Phase 1,3 BHK,1309 sq.ft,Super Area,89.8 Lac,Possession by Dec'26
R9584,Magic Bricks Phase 1,2 BHK,710 sq.ft,Super Area,65.7 Lac,Possession by Dec'26
R9584,Magic Bricks Phase 1,2 BHK,839 sq.ft,Super Area,77.6 Lac,Possession by Dec'26
R9584,Magic Bricks Phase 1,2 BHK,845 sq.ft,Super Area,1.04 Cr,Possession by Dec'26
R9584,Magic Bricks Phase 1,2 BHK,1140 sq.ft,Super Area,78.2 Lac,Possession by Dec'26
R20852,Magic Bricks Phase 1,3 BHK,943 sq.ft,Super Area,84.6 Lac,Possession by Mar'31
R20852,Magic Bricks Phase 1,3 BHK,953 sq.ft,Super Area,85.5 Lac,Possession by Mar'31
R20852,Magic Bricks Phase 1,3 BHK,960 sq.ft,Super Area,86.1 Lac,Possession by Mar'31
R20852,Magic Bricks Phase 1,3 BHK,1162 sq.ft,Super Area,1.04 Cr,Possession by Mar'31
R20852,Magic Bricks Phase 1,3 BHK,1172 sq.ft,Super Area,1.05 Cr,Possession by Mar'31
R20852,Magic Bricks Phase 1,2 BHK,709 sq.ft,Super Area,63.6 Lac,Possession by Mar'31
R20852,Magic Bricks Phase 1,2 BHK,712 sq.ft,Super Area,63.9 Lac,Possession by Mar'31
R20852,Magic Bricks Phase 1,2 BHK,728 sq.ft,Super Area,65.3 Lac,Possession by Mar'31
R20852,Magic Bricks Phase 1,2 BHK,730 sq.ft,Super Area,65.5 Lac,Possession by Mar'31
R20852,Magic Bricks Phase 1,2 BHK,807 sq.ft,Super Area,72.4 Lac,Possession by Mar'31
R20852,Magic Bricks Phase 1,2 BHK,829 sq.ft,Super Area,74.4 Lac,Possession by Mar'31
R20852,Magic Bricks Phase 1,2 BHK,832 sq.ft,Super Area,74.6 Lac,Possession by Mar'31
R20852,Magic Bricks Phase 1,2 BHK,855 sq.ft,Super Area,76.7 Lac,Possession by Mar'31
R20852,Magic Bricks Phase 1,2 BHK,860 sq.ft,Super Area,77.1 Lac,Possession by Mar'31
R20852,Magic Bricks Phase 1,2 BHK,864 sq.ft,Super Area,77.5 Lac,Possession by Mar'31
R20852,Magic Bricks Phase 1,2 BHK,874 sq.ft,Super Area,78.4 Lac,Possession by Mar'31
R20852,Magic Bricks Phase 1,2 BHK,933 sq.ft,Super Area,83.7 Lac,Possession by Mar'31
R249607,Magic Bricks Phase 1,3 BHK,934 sq.ft,Super Area,2.27 Cr,Possession by Sep'24
R249607,Magic Bricks Phase 1,3 BHK,1117 sq.ft,Super Area,2.72 Cr,Possession by Sep'24
R249607,Magic Bricks Phase 1,3 BHK,1134 sq.ft,Super Area,2.76 Cr,Possession by Sep'24
R249607,Magic Bricks Phase 1,3 BHK,1320 sq.ft,Super Area,2.12 Cr,Possession by Sep'24
R249607,Magic Bricks Phase 1,3 BHK,1345 sq.ft,Super Area,3.27 Cr,Possession by Sep'24
R249607,Magic Bricks Phase 1,3 BHK,1400 sq.ft,Super Area,2.25 Cr,Possession by Sep'24
R249607,Magic Bricks Phase 1,3 BHK,1500 sq.ft,Super Area,2.41 Cr,Possession by Sep'24
R249607,Magic Bricks Phase 1,4 BHK,1718 sq.ft,Super Area,4.45 Cr,Possession by Sep'24
R249607,Magic Bricks Phase 1,4 BHK,1738 sq.ft,Super Area,4.50 Cr,Possession by Sep'24
R249607,Magic Bricks Phase 1,4 BHK,1861 sq.ft,Super Area,4.82 Cr,Possession by Sep'24
R425143,Magic Bricks Phase 1,2 BHK,1195 sq.ft,Super Area,1.80 Cr,Possession by Oct'26
R425143,Magic Bricks Phase 1,2 BHK,1206 sq.ft,Super Area,1.80 Cr,Possession by Oct'26
R425143,Magic Bricks Phase 1,2 BHK,1238 sq.ft,Super Area,1.80 Cr,Possession by Oct'26
R425143,Magic Bricks Phase 1,2 BHK,1249 sq.ft,Super Area,1.80 Cr,Possession by Oct'26
R425143,Magic Bricks Phase 1,2 BHK,1281 sq.ft,Super Area,1.80 Cr,Possession by Oct'26
R425143,Magic Bricks Phase 1,2 BHK,1862 sq.ft,Super Area,2.20 Cr,Possession by Oct'26
R425143,Magic Bricks Phase 1,2 BHK,1873 sq.ft,Super Area,2.20 Cr,Possession by Oct'26
R425143,Magic Bricks Phase 1,2 BHK,2174 sq.ft,Super Area,2.20 Cr,Possession by Oct'26
R426520,Magic Bricks Phase 1,3 BHK,1945 sq.ft,Super Area,3.01 Cr,Possession by Dec'28
R426520,Magic Bricks Phase 1,3 BHK,2295 sq.ft,Super Area,3.55 Cr,Possession by Dec'28
R426520,Magic Bricks Phase 1,3 BHK,2335 sq.ft,Super Area,3.61 Cr,Possession by Dec'28
R426520,Magic Bricks Phase 1,3 BHK,2355 sq.ft,Super Area,3.65 Cr,Possession by Dec'28
R426520,Magic Bricks Phase 1,3 BHK,2375 sq.ft,Super Area,3.68 Cr,Possession by Dec'28
R426520,Magic Bricks Phase 1,4 BHK,2825 sq.ft,Super Area,4.37 Cr,Possession by Dec'28
R33730,Magic Bricks Phase 1,3 BHK,935 sq.ft,Super Area,83.6 Lac,Possession by Dec'26
R33730,Magic Bricks Phase 1,3 BHK,943 sq.ft,Super Area,84.4 Lac,Possession by Dec'26
R33730,Magic Bricks Phase 1,3 BHK,949 sq.ft,Super Area,74 Lac,Possession by Dec'26
R33730,Magic Bricks Phase 1,3 BHK,965 sq.ft,Super Area,88.2 Lac,Possession by Dec'26
R33730,Magic Bricks Phase 1,3 BHK,1024 sq.ft,Super Area,79.9 Lac,Possession by Dec'26
R33730,Magic Bricks Phase 1,3 BHK,1081 sq.ft,Super Area,80 Lac,Possession by Dec'26
R33730,Magic Bricks Phase 1,2 BHK,681 sq.ft,Super Area,51 Lac,Possession by Dec'26
R33730,Magic Bricks Phase 1,2 BHK,711 sq.ft,Super Area,55 Lac,Possession by Dec'26
R33730,Magic Bricks Phase 1,2 BHK,735 sq.ft,Super Area,67.1 Lac,Possession by Dec'26
R33730,Magic Bricks Phase 1,2 BHK,815 sq.ft,Super Area,63.6 Lac,Possession by Dec'26
R33730,Magic Bricks Phase 1,2 BHK,860 sq.ft,Super Area,65 Lac,Possession by Dec'26
R33730,Magic Bricks Phase 1,2 BHK,1071 sq.ft,Super Area,80 Lac,Possession by Dec'26
R344055,Magic Bricks Phase 1,3 BHK,1199 sq.ft,Super Area,1.74 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,3 BHK,1225 sq.ft,Super Area,2.08 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,3 BHK,1298 sq.ft,Super Area,2.41 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,3 BHK,1323 sq.ft,Super Area,2.45 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,3 BHK,1445 sq.ft,Super Area,2.45 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,3 BHK,1463 sq.ft,Super Area,1.60 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,3 BHK,1521 sq.ft,Super Area,1.65 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,3 BHK,1586 sq.ft,Super Area,1.70 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,3 BHK,1651 sq.ft,Super Area,1.75 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,3 BHK,1684 sq.ft,Super Area,1.80 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,3 BHK,1713 sq.ft,Super Area,2.11 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,3 BHK,2004 sq.ft,Super Area,2.48 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,3 BHK,2027 sq.ft,Super Area,2.56 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,2 BHK,811 sq.ft,Super Area,1.27 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,2 BHK,835 sq.ft,Super Area,1.42 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,2 BHK,865 sq.ft,Super Area,1.46 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,2 BHK,1135 sq.ft,Super Area,1.27 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,2 BHK,1138 sq.ft,Super Area,1.31 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,2 BHK,1164 sq.ft,Super Area,1.35 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,4 BHK,1820 sq.ft,Super Area,2.20 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,4 BHK,1885 sq.ft,Super Area,2.25 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,4 BHK,1950 sq.ft,Super Area,2.30 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,4 BHK,2015 sq.ft,Super Area,2.35 Cr,Possession by Jun'26
R344055,Magic Bricks Phase 1,4 BHK,2106 sq.ft,Super Area,2.40 Cr,Possession by Jun'26
R396925,Magic Bricks Phase 1,3 BHK,1483 sq.ft,Super Area,1.59 Cr,Possession by Dec'29
R396925,Magic Bricks Phase 1,3 BHK,1540 sq.ft,Super Area,1.75 Cr,Possession by Dec'29
R396925,Magic Bricks Phase 1,3 BHK,1553 sq.ft,Super Area,1.77 Cr,Possession by Dec'29
R396925,Magic Bricks Phase 1,3 BHK,1566 sq.ft,Super Area,1.79 Cr,Possession by Dec'29
R396925,Magic Bricks Phase 1,3 BHK,1638 sq.ft,Super Area,1.76 Cr,Possession by Dec'29
R396925,Magic Bricks Phase 1,3 BHK,1701 sq.ft,Super Area,1.95 Cr,Possession by Dec'29
R396925,Magic Bricks Phase 1,3 BHK,1742 sq.ft,Super Area,1.97 Cr,Possession by Dec'29
R396925,Magic Bricks Phase 1,4 BHK,1916 sq.ft,Super Area,2.27 Cr,Possession by Dec'29
R396925,Magic Bricks Phase 1,4 BHK,1931 sq.ft,Super Area,2.30 Cr,Possession by Dec'29
R396925,Magic Bricks Phase 1,4 BHK,2184 sq.ft,Super Area,2.34 Cr,Possession by Dec'29
R396925,Magic Bricks Phase 1,4 BHK,2268 sq.ft,Super Area,2.75 Cr,Possession by Dec'29
R396925,Magic Bricks Phase 1,4 BHK,2393 sq.ft,Super Area,2.57 Cr,Possession by Dec'29
R396925,Magic Bricks Phase 1,4 BHK,2485 sq.ft,Super Area,2.80 Cr,Possession by Dec'29
R398993,Magic Bricks Phase 1,3 BHK,1524 sq.ft,Super Area,1.52 Cr,Possession by Jun'24
R398993,Magic Bricks Phase 1,3 BHK,1534 sq.ft,Super Area,1.53 Cr,Possession by Jun'24
R398993,Magic Bricks Phase 1,3 BHK,1544 sq.ft,Super Area,1.54 Cr,Possession by Jun'24
R398993,Magic Bricks Phase 1,3 BHK,1554 sq.ft,Super Area,1.55 Cr,Possession by Jun'24
R398993,Magic Bricks Phase 1,3 BHK,1555 sq.ft,Super Area,1.55 Cr,Possession by Jun'24
R398993,Magic Bricks Phase 1,3 BHK,1556 sq.ft,Super Area,1.55 Cr,Possession by Jun'24
R398993,Magic Bricks Phase 1,3 BHK,1557 sq.ft,Super Area,1.55 Cr,Possession by Jun'24
R398993,Magic Bricks Phase 1,3 BHK,1561 sq.ft,Super Area,1.55 Cr,Possession by Jun'24
R398993,Magic Bricks Phase 1,3 BHK,1597 sq.ft,Super Area,1.59 Cr,Possession by Jun'24
R398993,Magic Bricks Phase 1,2 BHK,1062 sq.ft,Super Area,1.06 Cr,Possession by Jun'24
R398993,Magic Bricks Phase 1,2 BHK,1070 sq.ft,Super Area,1.06 Cr,Possession by Jun'24
R398993,Magic Bricks Phase 1,2 BHK,1112 sq.ft,Super Area,1.11 Cr,Possession by Jun'24
R398993,Magic Bricks Phase 1,2 BHK,1148 sq.ft,Super Area,1.14 Cr,Possession by Jun'24
R398993,Magic Bricks Phase 1,2 BHK,1161 sq.ft,Super Area,1.16 Cr,Possession by Jun'24
R398993,Magic Bricks Phase 1,2 BHK,1171 sq.ft,Super Area,1.16 Cr,Possession by Jun'24
R398993,Magic Bricks Phase 1,2 BHK,1198 sq.ft,Super Area,1.19 Cr,Possession by Jun'24
R408305,Magic Bricks Phase 1,3 BHK,1101 sq.ft,Super Area,1.83 Cr,Possession by Dec'27
R408305,Magic Bricks Phase 1,3 BHK,1173 sq.ft,Super Area,1.95 Cr,Possession by Dec'27
R408305,Magic Bricks Phase 1,4 BHK,1415 sq.ft,Super Area,2.35 Cr,Possession by Dec'27
R408305,Magic Bricks Phase 1,4 BHK,1428 sq.ft,Super Area,2.38 Cr,Possession by Dec'27
R412360,Magic Bricks Phase 1,3 BHK,1510 sq.ft,Super Area,1.29 Cr,Possession by Jun'28
R412360,Magic Bricks Phase 1,3 BHK,1551 sq.ft,Super Area,1.32 Cr,Possession by Jun'28
R412360,Magic Bricks Phase 1,3 BHK,1745 sq.ft,Super Area,1.49 Cr,Possession by Jun'28
R412360,Magic Bricks Phase 1,3 BHK,1750 sq.ft,Super Area,1.50 Cr,Possession by Jun'28
R412360,Magic Bricks Phase 1,2 BHK,1184 sq.ft,Super Area,1.01 Cr,Possession by Jun'28
R412360,Magic Bricks Phase 1,2 BHK,1192 sq.ft,Super Area,1.02 Cr,Possession by Jun'28
R412360,Magic Bricks Phase 1,2 BHK,1204 sq.ft,Super Area,1.03 Cr,Possession by Jun'28
R412360,Magic Bricks Phase 1,4 BHK,2487 sq.ft,Super Area,2.13 Cr,Possession by Jun'28
R412360,Magic Bricks Phase 1,4 BHK,2492 sq.ft,Super Area,2.13 Cr,Possession by Jun'28
R412360,Magic Bricks Phase 1,4 BHK,2501 sq.ft,Super Area,2.14 Cr,Possession by Jun'28
R412360,Magic Bricks Phase 1,1 BHK,834 sq.ft,Super Area,71.5 Lac,Possession by Jun'28
R237262,Magic Bricks Phase 1,3 BHK,950 sq.ft,Super Area,2.12 Cr,Possession by Jun'26
R237262,Magic Bricks Phase 1,3 BHK,1235 sq.ft,Super Area,2.12 Cr,Possession by Jun'26
R237262,Magic Bricks Phase 1,2 BHK,495 sq.ft,Super Area,1.06 Cr,Possession by Jun'26
R237262,Magic Bricks Phase 1,2 BHK,529 sq.ft,Super Area,1.18 Cr,Possession by Jun'26
R237262,Magic Bricks Phase 1,2 BHK,555 sq.ft,Super Area,1.24 Cr,Possession by Jun'26
R237262,Magic Bricks Phase 1,2 BHK,568 sq.ft,Super Area,1.24 Cr,Possession by Jun'26
R237262,Magic Bricks Phase 1,2 BHK,700 sq.ft,Super Area,1.56 Cr,Possession by Jun'26
R237262,Magic Bricks Phase 1,2 BHK,738 sq.ft,Super Area,1.26 Cr,Possession by Jun'26
R237262,Magic Bricks Phase 1,2 BHK,767 sq.ft,Super Area,1.71 Cr,Possession by Jun'26
R237262,Magic Bricks Phase 1,2 BHK,808 sq.ft,Super Area,1.80 Cr,Possession by Jun'26
R237262,Magic Bricks Phase 1,2 BHK,811 sq.ft,Super Area,1.81 Cr,Possession by Jun'26
R237262,Magic Bricks Phase 1,2 BHK,920 sq.ft,Super Area,1.58 Cr,Possession by Jun'26
R401070,Magic Bricks Phase 1,Residential plot,1350 sq.ft,Super Area,1.35 Cr,Possession by Aug'27
R401070,Magic Bricks Phase 1,Residential plot,2250 sq.ft,Super Area,2.25 Cr,Possession by Aug'27
R401070,Magic Bricks Phase 1,Residential plot,4500 sq.ft,Super Area,4.50 Cr,Possession by Aug'27
R401070,Magic Bricks Phase 1,4 BHK,3200 sq.ft,Super Area,2.34 Cr,Possession by Aug'27
R401070,Magic Bricks Phase 1,4 BHK,4600 sq.ft,Super Area,3.37 Cr,Possession by Aug'27
R25082,Magic Bricks Phase 1,3 BHK,1300 sq.ft,Super Area,2.10 Cr,Possession by Jun'25
R25082,Magic Bricks Phase 1,3 BHK,1535 sq.ft,Super Area,1.65 Cr,Possession by Jun'25
R25082,Magic Bricks Phase 1,2 BHK,815 sq.ft,Super Area,1 Cr,Possession by Jun'25
R25082,Magic Bricks Phase 1,2 BHK,1005 sq.ft,Super Area,1.09 Cr,Possession by Jun'25
R25082,Magic Bricks Phase 1,2 BHK,1135 sq.ft,Super Area,1.45 Cr,Possession by Jun'25
R25082,Magic Bricks Phase 1,1 BHK,620 sq.ft,Super Area,72 Lac,Possession by Jun'25
R54486,Magic Bricks Phase 1,3 BHK,1480 sq.ft,Super Area,90 Lac,Possession by Jul'15
R54486,Magic Bricks Phase 1,2 BHK,1210 sq.ft,Super Area,58 Lac,Possession by Jul'15
R54486,Magic Bricks Phase 1,2 BHK,1225 sq.ft,Super Area,73 Lac,Possession by Jul'15
R177287,Magic Bricks Phase 1,3 BHK,830 sq.ft,Super Area,1.45 Cr,Possession by Jun'29
R177287,Magic Bricks Phase 1,3 BHK,955 sq.ft,Super Area,1.67 Cr,Possession by Jun'29
R177287,Magic Bricks Phase 1,3 BHK,958 sq.ft,Super Area,1.68 Cr,Possession by Jun'29
R177287,Magic Bricks Phase 1,3 BHK,1176 sq.ft,Super Area,2.06 Cr,Possession by Jun'29
R177287,Magic Bricks Phase 1,3 BHK,1191 sq.ft,Super Area,2.09 Cr,Possession by Jun'29
R177287,Magic Bricks Phase 1,2 BHK,618 sq.ft,Super Area,1.08 Cr,Possession by Jun'29
R177287,Magic Bricks Phase 1,2 BHK,666 sq.ft,Super Area,1.16 Cr,Possession by Jun'29
R177287,Magic Bricks Phase 1,2 BHK,679 sq.ft,Super Area,1.19 Cr,Possession by Jun'29
R177287,Magic Bricks Phase 1,2 BHK,722 sq.ft,Super Area,1.26 Cr,Possession by Jun'29
R177287,Magic Bricks Phase 1,2 BHK,731 sq.ft,Super Area,1.28 Cr,Possession by Jun'29
R177287,Magic Bricks Phase 1,4 BHK,1165 sq.ft,Super Area,2.04 Cr,Possession by Jun'29
R177287,Magic Bricks Phase 1,1 BHK,446 sq.ft,Super Area,78.3 Lac,Possession by Jun'29
R242371,Magic Bricks Phase 1,3 BHK,920 sq.ft,Super Area,2.19 Cr,Possession by May'27
R242371,Magic Bricks Phase 1,3 BHK,952 sq.ft,Super Area,2.43 Cr,Possession by May'27
R242371,Magic Bricks Phase 1,3 BHK,965 sq.ft,Super Area,2.46 Cr,Possession by May'27
R242371,Magic Bricks Phase 1,3 BHK,1104 sq.ft,Super Area,2.82 Cr,Possession by May'27
R242371,Magic Bricks Phase 1,3 BHK,1138 sq.ft,Super Area,2.90 Cr,Possession by May'27
R242371,Magic Bricks Phase 1,3 BHK,1140 sq.ft,Super Area,2.91 Cr,Possession by May'27
R242371,Magic Bricks Phase 1,3 BHK,1400 sq.ft,Super Area,2.71 Cr,Possession by May'27
R242371,Magic Bricks Phase 1,2 BHK,535 sq.ft,Super Area,1.30 Cr,Possession by May'27
R242371,Magic Bricks Phase 1,2 BHK,555 sq.ft,Super Area,1.34 Cr,Possession by May'27
R242371,Magic Bricks Phase 1,2 BHK,680 sq.ft,Super Area,1.66 Cr,Possession by May'27
R242371,Magic Bricks Phase 1,2 BHK,683 sq.ft,Super Area,2.15 Cr,Possession by May'27
R242371,Magic Bricks Phase 1,2 BHK,685 sq.ft,Super Area,1.75 Cr,Possession by May'27
R242371,Magic Bricks Phase 1,2 BHK,700 sq.ft,Super Area,1.71 Cr,Possession by May'27
R242371,Magic Bricks Phase 1,2 BHK,740 sq.ft,Super Area,1.89 Cr,Possession by May'27
R242371,Magic Bricks Phase 1,2 BHK,750 sq.ft,Super Area,1.81 Cr,Possession by May'27
R242371,Magic Bricks Phase 1,2 BHK,835 sq.ft,Super Area,2.15 Cr,Possession by May'27
R242371,Magic Bricks Phase 1,4 BHK,1281 sq.ft,Super Area,3.27 Cr,Possession by May'27
R242371,Magic Bricks Phase 1,1 BHK,460 sq.ft,Super Area,1.14 Cr,Possession by May'27
R242371,Magic Bricks Phase 1,1 BHK,476 sq.ft,Super Area,1.21 Cr,Possession by May'27
R258015,Magic Bricks Phase 1,3 BHK,1250 sq.ft,Super Area,1.25 Cr,Possession by Dec'24
R258015,Magic Bricks Phase 1,2 BHK,699 sq.ft,Super Area,70 Lac,Possession by Dec'24
R258015,Magic Bricks Phase 1,2 BHK,700 sq.ft,Super Area,70.1 Lac,Possession by Dec'24
R258015,Magic Bricks Phase 1,2 BHK,851 sq.ft,Super Area,85.2 Lac,Possession by Dec'24
R258015,Magic Bricks Phase 1,2 BHK,887 sq.ft,Super Area,88.8 Lac,Possession by Dec'24
R258015,Magic Bricks Phase 1,2 BHK,928 sq.ft,Super Area,92.9 Lac,Possession by Dec'24
R258015,Magic Bricks Phase 1,4 BHK,1862 sq.ft,Super Area,1.86 Cr,Possession by Dec'24
R258015,Magic Bricks Phase 1,4 BHK,1863 sq.ft,Super Area,1.86 Cr,Possession by Dec'24
R258015,Magic Bricks Phase 1,1 BHK,557 sq.ft,Super Area,55.7 Lac,Possession by Dec'24
R270475,Magic Bricks Phase 1,3 BHK,2080 sq.ft,Super Area,6 Cr,Possession by Mar'21
R270475,Magic Bricks Phase 1,3 BHK,2157 sq.ft,Super Area,6 Cr,Possession by Mar'21
R270475,Magic Bricks Phase 1,3 BHK,2265 sq.ft,Super Area,6.20 Cr,Possession by Mar'21
R270475,Magic Bricks Phase 3,3 BHK,1031 sq.ft,Super Area,4.12 Cr,Possession by Mar'27
R270475,Magic Bricks Phase 3,3 BHK,1050 sq.ft,Super Area,3.78 Cr,Possession by Mar'27
R270475,Magic Bricks Phase 3,2 BHK,557 sq.ft,Super Area,2.22 Cr,Possession by Mar'27
R270475,Magic Bricks Phase 3,2 BHK,625 sq.ft,Super Area,2.49 Cr,Possession by Mar'27
R270475,Magic Bricks Phase 3,2 BHK,659 sq.ft,Super Area,2.63 Cr,Possession by Mar'27
R270475,Magic Bricks Phase 3,2 BHK,712 sq.ft,Super Area,2.84 Cr,Possession by Mar'27
R270475,Magic Bricks Phase 3,2 BHK,748 sq.ft,Super Area,2.99 Cr,Possession by Mar'27
R270475,Magic Bricks Phase 3,2 BHK,800 sq.ft,Super Area,2.83 Cr,Possession by Mar'27
R270475,Magic Bricks Phase 3,2 BHK,822 sq.ft,Super Area,3.28 Cr,Possession by Mar'27
R274847,Magic Bricks Phase 1,2 BHK,579 sq.ft,Super Area,1.19 Cr,Possession by Nov'22
R274847,Magic Bricks Phase 1,2 BHK,593 sq.ft,Super Area,1.22 Cr,Possession by Nov'22
R274847,Magic Bricks Phase 1,2 BHK,653 sq.ft,Super Area,1.34 Cr,Possession by Nov'22
R274847,Magic Bricks Phase 1,2 BHK,660 sq.ft,Super Area,1.35 Cr,Possession by Nov'22
R274847,Magic Bricks Phase 1,2 BHK,663 sq.ft,Super Area,1.36 Cr,Possession by Nov'22
R274847,Magic Bricks Phase 1,2 BHK,698 sq.ft,Super Area,1.43 Cr,Possession by Nov'22
R274847,Magic Bricks Phase 1,2 BHK,731 sq.ft,Super Area,1.50 Cr,Possession by Nov'22
R274847,Magic Bricks Phase 1,1 BHK,481 sq.ft,Super Area,99 Lac,Possession by Nov'22
R274847,Magic Bricks Phase 1,1 BHK,508 sq.ft,Super Area,1.04 Cr,Possession by Nov'22
R274847,Magic Bricks Phase 1,1 BHK,519 sq.ft,Super Area,1.06 Cr,Possession by Nov'22
R279687,Magic Bricks Phase 1,3 BHK,890 sq.ft,Super Area,3.27 Cr,Possession by Dec'25
R279687,Magic Bricks Phase 1,3 BHK,908 sq.ft,Super Area,3.33 Cr,Possession by Dec'25
R279687,Magic Bricks Phase 1,3 BHK,1062 sq.ft,Super Area,3.90 Cr,Possession by Dec'25
R279687,Magic Bricks Phase 1,3 BHK,1084 sq.ft,Super Area,3.98 Cr,Possession by Dec'25
R279687,Magic Bricks Phase 1,2 BHK,711 sq.ft,Super Area,2.61 Cr,Possession by Dec'25
R279687,Magic Bricks Phase 1,2 BHK,775 sq.ft,Super Area,2.85 Cr,Possession by Dec'25
R330299,Magic Bricks Phase 1,3 BHK,911 sq.ft,Super Area,1.99 Cr,Possession by Dec'27
R330299,Magic Bricks Phase 1,3 BHK,957 sq.ft,Super Area,2.09 Cr,Possession by Dec'27
R330299,Magic Bricks Phase 1,3 BHK,984 sq.ft,Super Area,2.15 Cr,Possession by Dec'27
R330299,Magic Bricks Phase 1,3 BHK,1079 sq.ft,Super Area,2.36 Cr,Possession by Dec'27
R330299,Magic Bricks Phase 1,3 BHK,1189 sq.ft,Super Area,2.60 Cr,Possession by Dec'27
R330299,Magic Bricks Phase 1,3 BHK,1353 sq.ft,Super Area,2.95 Cr,Possession by Dec'27
R330299,Magic Bricks Phase 1,3 BHK,1367 sq.ft,Super Area,2.98 Cr,Possession by Dec'27
R348287,Magic Bricks Phase 1,3 BHK,1006 sq.ft,Super Area,4.20 Cr,Possession by Jun'27
R348287,Magic Bricks Phase 1,3 BHK,1016 sq.ft,Super Area,4.25 Cr,Possession by Jun'27
R348287,Magic Bricks Phase 1,2 BHK,740 sq.ft,Super Area,3.09 Cr,Possession by Jun'27
R348287,Magic Bricks Phase 1,4 BHK,1606 sq.ft,Super Area,6.71 Cr,Possession by Jun'27
R348287,Magic Bricks Phase 1,1 BHK,339 sq.ft,Super Area,1.41 Cr,Possession by Jun'27
R379597,Magic Bricks Phase 1,3 BHK,881 sq.ft,Super Area,2.13 Cr,Possession by Dec'26
R379597,Magic Bricks Phase 1,3 BHK,1015 sq.ft,Super Area,2.46 Cr,Possession by Dec'26
R379597,Magic Bricks Phase 1,2 BHK,622 sq.ft,Super Area,1.50 Cr,Possession by Dec'26
R379597,Magic Bricks Phase 1,2 BHK,623 sq.ft,Super Area,1.51 Cr,Possession by Dec'26
R379597,Magic Bricks Phase 1,2 BHK,649 sq.ft,Super Area,1.57 Cr,Possession by Dec'26
R379597,Magic Bricks Phase 1,2 BHK,652 sq.ft,Super Area,1.58 Cr,Possession by Dec'26
R379597,Magic Bricks Phase 1,2 BHK,683 sq.ft,Super Area,1.65 Cr,Possession by Dec'26
R379597,Magic Bricks Phase 1,2 BHK,686 sq.ft,Super Area,1.66 Cr,Possession by Dec'26
R379597,Magic Bricks Phase 1,2 BHK,709 sq.ft,Super Area,1.72 Cr,Possession by Dec'26
R379597,Magic Bricks Phase 1,2 BHK,713 sq.ft,Super Area,1.73 Cr,Possession by Dec'26
R379597,Magic Bricks Phase 1,2 BHK,736 sq.ft,Super Area,1.78 Cr,Possession by Dec'26
R379597,Magic Bricks Phase 1,1 BHK,350 sq.ft,Super Area,84.9 Lac,Possession by Dec'26
R379597,Magic Bricks Phase 1,1 BHK,364 sq.ft,Super Area,88.3 Lac,Possession by Dec'26
R379597,Magic Bricks Phase 2,3 BHK,881 sq.ft,Super Area,2.30 Cr,Possession by Jun'27
R379597,Magic Bricks Phase 2,3 BHK,1015 sq.ft,Super Area,2.65 Cr,Possession by Jun'27
